title,petitionId,signatureCount,signaturesNeeded,signatureProgress,url,created,deadline,description,isSignable,isPublic
"Exclude Russian Federation from the United Nations as an
aggressor and sponsor of terrorism","538cd9b6a9a0b17155000005",500,99500,0.5025125628140703,"https://petitions.whitehouse.gov/petition/exclude-russian-federation-united-nations-aggressor-and-sponsor-terrorism/c1bG1s46",2014-06-05T18:40:04.000Z,2014-07-05T18:40:04.000Z,,false,true
"Formally address the issue of black-on-white interracial violent crime","5389e3a36ce61cfc6700000c",477,99523,0.4792861951508696,"https://petitions.whitehouse.gov/petition/formally-address-issue-black-white-interracial-violent-crime/hGbmsRK4",2014-05-31T14:15:43.000Z,2014-06-30T14:15:43.000Z,,false,true
"Stop Polar Bear Hunting","5386918b2f2c88660200000f",811,99189,0.8176309873070603,"https://petitions.whitehouse.gov/petition/stop-polar-bear-hunting/dXmw3PcW",2014-05-30T19:12:01.000Z,2014-06-29T19:12:01.000Z,,false,true
"Restore the full rank and completely exonerate Admiral Husband E. Kimmel, Commander at Pearl Harbor, December 7, 1941","5385e6c1688938d865000001",512,99488,0.5146349308459311,"https://petitions.whitehouse.gov/petition/restore-full-rank-and-completely-exonerate-admiral-husband-e-kimmel-commander-pearl-harbor-december/z6Y8CD90",2014-05-28T13:57:09.000Z,2014-06-27T13:57:09.000Z,,false,true
"Plant an orange flower for Complex Regional Pain Syndrome awareness month in November to honor RSDSA's 30th Anniversary","5383da1fadfd95304200000a",1346,98654,1.364364344071198,"https://petitions.whitehouse.gov/petition/plant-orange-flower-complex-regional-pain-syndrome-awareness-month-november-honor-rsdsas-30th/HFVZ75qc",2014-05-28T01:14:39.000Z,2014-06-27T01:14:39.000Z,,false,true
"Pardon Charly Wingate","537fc900ee140fa97000001b",1825,98175,1.858925388337153,"https://petitions.whitehouse.gov/petition/pardon-charly-wingate/BQ4QN4rV",2014-05-23T22:30:40.000Z,2014-06-22T22:30:40.000Z,,false,true
"Promote dystonia awareness by recognizing September as Dystonia Awareness Month","537e4178ee140f2763000018",2975,97025,3.066220046379799,"https://petitions.whitehouse.gov/petition/promote-dystonia-awareness-recognizing-september-dystonia-awareness-month/c64kfwpJ",2014-05-27T13:49:23.000Z,2014-06-26T13:49:23.000Z,,false,true
"End the current policy of censoring free speech in discussing radical Islam.","537c42c2eab72ac14a000005",2678,97322,2.751690265304864,"https://petitions.whitehouse.gov/petition/end-current-policy-censoring-free-speech-discussing-radical-islam/wJwGTVsc",2014-05-21T06:13:07.000Z,2014-06-20T06:13:07.000Z,,false,true
"Renew the federal Emergency Unemployment Compensation (EUC) program which expired December 28, 2013.","53799bb3ee140f216900000d",8130,91870,8.849461195167084,"https://petitions.whitehouse.gov/petition/renew-federal-emergency-unemployment-compensation-euc-program-which-expired-december-28-2013/bhd93htQ",2014-05-19T06:28:44.000Z,2014-06-18T06:28:44.000Z,,false,true
"Deny political asylum to Gaston Azcarraga a thief and responsable for dislocating 8000 workers. We don't want a thief.","5374428000e579ab25000010",653,99347,0.6572921175274543,"https://petitions.whitehouse.gov/petition/deny-political-asylum-gaston-azcarraga-thief-and-responsable-dislocating-8000-workers-we-dont-want/JHqqjTdS",2014-05-15T04:34:48.000Z,2014-06-14T04:34:48.000Z,,false,true
"Using Administrative Reform, Allow EB2/EB3 Beneficiaries with Their I-140 Approved to File I-485 and Apply for EAD &amp; AP.","5372216e00e5799e2500000a",1048,98952,1.059099361306492,"https://petitions.whitehouse.gov/petition/using-administrative-reform-allow-eb2eb3-beneficiaries-their-i-140-approved-file-i-485-and-apply-ead/c120syh5",2014-05-13T14:04:42.000Z,2014-06-12T14:04:42.000Z,,false,true
"Ban Monsanto employees (current and former) from holding office or obtaining jobs in government agencies.","536dca4f7043013622000013",1237,98763,1.252493342648563,"https://petitions.whitehouse.gov/petition/ban-monsanto-employees-current-and-former-holding-office-or-obtaining-jobs-government-agencies/4xmWqlt2",2014-05-10T06:46:59.000Z,2014-06-09T06:46:59.000Z,,false,true
"Demand Russia to de-occupy territories of Moldova, Republic of Georgia, and Ukraine","536af3672bcfa3753a000018",8434,91566,9.210842452438678,"https://petitions.whitehouse.gov/petition/demand-russia-de-occupy-territories-moldova-republic-georgia-and-ukraine/Shb8HNfL",2014-05-08T03:08:58.000Z,2014-06-07T03:08:58.000Z,,false,true
"EXTEND THE UNEMPLOYMENT BILL!","5369382a2bcfa3e263000000",2544,97456,2.610408799868658,"https://petitions.whitehouse.gov/petition/extend-unemployment-bill/gmm2dKYT",2014-05-06T19:31:30.000Z,2014-06-05T19:31:30.000Z,,false,true
"recognize and award, posthumously, 8 year old Martin (Marty) Cobb of Richmond, VA","53640192ee140f7202000011",4262,95738,4.451732854248052,"https://petitions.whitehouse.gov/petition/recognize-and-award-posthumously-8-year-old-martin-marty-cobb-richmond-va/yPJg3vNj",2014-05-02T20:43:17.000Z,2014-06-01T20:43:17.000Z,,false,true
"Formally address the issue of black-on-white interracial violent crime","536117182f2c88dd2200000c",781,99219,0.7871476229351233,"https://petitions.whitehouse.gov/petition/formally-address-issue-black-white-interracial-violent-crime/vyPgh7lX",2014-04-30T15:38:51.000Z,2014-05-30T15:38:51.000Z,,false,true
"Legalize Concealed Carry for Service Members while on Military Installations","535eb5b36ce61c6c0e000003",2297,97703,2.351002528069762,"https://petitions.whitehouse.gov/petition/legalize-concealed-carry-service-members-while-military-installations/plx7GwFn",2014-04-28T20:14:50.000Z,2014-05-28T20:14:50.000Z,,false,true
"call for justice People in the world - to overthrow the evil Chinese Communist Partyx","535b2745704301c55000000c",161,99839,0.1612596280010817,"https://petitions.whitehouse.gov/petition/call-justice-people-world-overthrow-evil-chinese-communist-party号召世界正义的人民推翻邪恶的中国共产党/pGpmgrqD",2014-04-26T03:30:41.000Z,2014-05-26T03:30:41.000Z,,false,true
"Reclassify Internet broadband providers as common carriers.","5359ed5dee140ff01e00001d",17003,82997,20.48628263672181,"https://petitions.whitehouse.gov/petition/reclassify-internet-broadband-providers-common-carriers/4MrqLTlV",2014-04-25T06:30:57.000Z,2014-05-25T06:30:57.000Z,,false,true
"Get Alaska back to Russia","5358be477043018331000001",450,99550,0.4520341536916123,"https://petitions.whitehouse.gov/petition/get-alaska-back-russia/7PXWsjKJ",2014-04-24T08:14:31.000Z,2014-05-24T08:14:31.000Z,,false,true
"Chinese mind control experiments victimization Collective  to Great American government and  world People Petition","535712276ce61cd448000006",157,99843,0.1572468775978286,"https://petitions.whitehouse.gov/petition/chinese-mind-control-experiments-victimization-collective-great-american-government-and-world-people/RYKPCbFp",2014-04-23T01:26:03.000Z,2014-05-23T01:26:03.000Z,,false,true
"Impose the full scale economic sanctions against Russia to stop aggression in Ukraine.","534cd44fee140f9e14000002",7624,92376,8.253225946133194,"https://petitions.whitehouse.gov/petition/impose-full-scale-economic-sanctions-against-russia-stop-aggression-ukraine/mFrQKjb3",2014-04-15T07:01:25.000Z,2014-05-15T07:01:25.000Z,,false,true
"Pardon Ryan Holle","534b2543ee140f351200000e",836,99164,0.8430478802791335,"https://petitions.whitehouse.gov/petition/pardon-ryan-holle/LBbCFNZd",2014-04-14T00:04:18.000Z,2014-05-14T00:04:18.000Z,,false,true
"allow Shane Smith, Vice News CEO, to interview President Obama on Climate Change.","534816c66889387e70000016",1505,98495,1.527996344992132,"https://petitions.whitehouse.gov/petition/allow-shane-smith-vice-news-ceo-interview-president-obama-climate-change/dtdKKhq5",2014-04-11T16:24:07.000Z,2014-05-11T16:24:07.000Z,,false,true
"Expedite the processing of evidence related to the murders of Gelareh Bagherzadeh and Coty Beavers","53448a107043016a7f000000",219,99781,0.2194806626512061,"https://petitions.whitehouse.gov/petition/expedite-processing-evidence-related-murders-gelareh-bagherzadeh-and-coty-beavers/KfXjwWtQ",2014-04-09T00:06:18.000Z,2014-05-09T00:06:18.000Z,,false,true
"Stop the BLM misuse of power!","5343620da9a0b1652e000002",1610,98390,1.636345157028153,"https://petitions.whitehouse.gov/petition/stop-blm-misuse-power/5WQdqZG6",2014-04-08T02:45:56.000Z,2014-05-08T02:45:56.000Z,,false,true
"Require microchip scanning for animals entering any business or organization working with animals.","5340471fadfd95e216000002",627,99373,0.6309560947138559,"https://petitions.whitehouse.gov/petition/require-microchip-scanning-animals-entering-any-business-or-organization-working-animals/byNPgSWv",2014-04-05T19:10:19.000Z,2014-05-05T19:10:19.000Z,,false,true
"Respectfully Requesting President Barack Obama to Issue an Executive Order to Extend Unemployment Benefits","533da646adfd95a611000007",1390,98610,1.409593347530676,"https://petitions.whitehouse.gov/petition/respectfully-requesting-president-barack-obama-issue-executive-order-extend-unemployment-benefits/VfQgltt0",2014-04-03T18:35:04.000Z,2014-05-03T18:35:04.000Z,,false,true
"Oso Mudslide - Visit the family and friends of victims of the Oso, Washington mudslide.","533cd1222f2c889e4f000006",436,99564,0.4379092844803343,"https://petitions.whitehouse.gov/petition/oso-mudslide-visit-family-and-friends-victims-oso-washington-mudslide/L2p51kBG",2014-04-03T03:18:59.000Z,2014-05-03T03:18:59.000Z,,false,true
"Please help them! Maoming city, China Is Under Military Massacre, Dozens People Dead!","533c5fa4eab72a842f000011",1748,98252,1.779098644302406,"https://petitions.whitehouse.gov/petition/please-help-them-maoming-city-china-under-military-massacre-dozens-people-dead/wfP9qHYx",2014-04-02T19:33:46.000Z,2014-05-02T19:33:46.000Z,,false,true
"Women flight attendants &amp; pilots have the right to pump at work or given the option to extend baby bonding time.","533ad3f7a9a0b10f64000009",980,99020,0.989699050696829,"https://petitions.whitehouse.gov/petition/women-flight-attendants-pilots-have-right-pump-work-or-given-option-extend-baby-bonding-time/GLc9c3QH",2014-04-01T15:22:10.000Z,2014-05-01T15:22:10.000Z,,false,true
"grant a posthumous pardon to the ""Dakota 38"" - men hanged in a mass execution at the end of the US-Dakota War of 1862.","5339bfde7043010032000004",442,99558,0.44396231342534,"https://petitions.whitehouse.gov/petition/grant-posthumous-pardon-dakota-38-men-hanged-mass-execution-end-us-dakota-war-1862/XDQlhqd8",2014-03-31T19:23:06.000Z,2014-04-30T19:23:06.000Z,,false,true
"Make deep vein thrombosis (DVT) and pulmonary embolism (PE) a national public health priority","5336f9f100e579bb3a000009",719,99281,0.7242070486800093,"https://petitions.whitehouse.gov/petition/make-deep-vein-thrombosis-dvt-and-pulmonary-embolism-pe-national-public-health-priority/GND7XgYS",2014-03-29T17:02:05.000Z,2014-04-28T17:02:05.000Z,,false,true
"implement a '' Marshall Plan'' on the Ukrainian economy, providing specialists, credits, arms and build real democracy.","53358348688938451a000001",596,99404,0.5995734578085389,"https://petitions.whitehouse.gov/petition/implement-marshall-plan-ukrainian-economy-providing-specialists-credits-arms-and-build-real/gCjsz00H",2014-03-28T14:23:16.000Z,2014-04-27T14:23:16.000Z,,false,true
"Provide funding for Rett syndrome research, for a devastating neurological condition","53346f342bcfa3822c000013",527,99473,0.529792003860344,"https://petitions.whitehouse.gov/petition/provide-funding-rett-syndrome-research-devastating-neurological-condition/JPSWw7gP",2014-03-27T20:55:35.000Z,2014-04-26T20:55:35.000Z,,false,true
"have 1st Lady join in health education World Tai Chi &amp; Qigong Day held on last Saturday of April, an event started in US","53320d332f2c888c4600000c",346,99654,0.3472013165552812,"https://petitions.whitehouse.gov/petition/have-1st-lady-join-health-education-world-tai-chi-qigong-day-held-last-saturday-april-event-started/cFNQJ68j",2014-03-25T23:21:48.000Z,2014-04-24T23:21:48.000Z,,false,true
"Stop Routine Male Infant Circumcision (RIC) in America. Genital Integrity is a human right.","533128412bcfa3426e00001d",943,99057,0.9519771444723746,"https://petitions.whitehouse.gov/petition/stop-routine-male-infant-circumcision-ric-america-genital-integrity-human-right/cgLbQlJn",2014-03-25T07:32:07.000Z,2014-04-24T07:32:07.000Z,,false,true
"Stop dictatorship of the Taiwan governing authority","532fb52300e5791a5c00001e",1945,98055,1.983580643516394,"https://petitions.whitehouse.gov/petition/stop-dictatorship-taiwan-governing-authority/N7QZJ1cB",2014-03-24T04:43:23.000Z,2014-04-23T04:43:23.000Z,,false,true
"Ban and shut down all 'Crisis Pregnancy Centers'","532d711b2bcfa31a4d000006",4902,95098,5.154682538013418,"https://petitions.whitehouse.gov/petition/ban-and-shut-down-all-crisis-pregnancy-centers/8SmS4JbW",2014-03-22T11:20:13.000Z,2014-04-21T11:20:13.000Z,,false,true
"Alaska back to Russia.","532beeb3adfd951e7e000014",42568,57432,74.1189580721549,"https://petitions.whitehouse.gov/petition/alaska-back-russia/SFG1ppfN",2014-03-21T07:51:28.000Z,2014-04-20T07:51:28.000Z,,false,true
"to negotiate alongside Ukraine to move orphan children OUT of Crimea into other orphanages- that they may have HOPE","532ae5737043015e14000010",766,99234,0.7719128524497653,"https://petitions.whitehouse.gov/petition/negotiate-alongside-ukraine-move-orphan-children-out-crimea-other-orphanages-they-may-have-hope/6NzbdFmm",2014-03-20T13:01:11.000Z,2014-04-19T13:01:11.000Z,,false,true
"x!  Please do not delete this petition!  x","532958fa00e579b809000003",158,99842,0.1582500350553875,"https://petitions.whitehouse.gov/petition/抗议中国没有人权！抗议中国司法腐败黑暗！抗议中国官商勾结贪污腐败-please-do-not-delete-petition-请不要删除这个请愿！/zdNcBhs8",2014-03-19T08:46:35.000Z,2014-04-18T08:46:35.000Z,,false,true
"x!Please do not delete this petition! x","532804a7adfd956a32000000",159,99841,0.1592532126080468,"https://petitions.whitehouse.gov/petition/抗议中国没有人权！抗议中国司法腐败黑暗！抗议中国官商勾结贪污腐败please-do-not-delete-petition-请不要删除这个请愿！/grcYxCDq",2014-03-18T08:35:57.000Z,2014-04-17T08:35:57.000Z,,false,true
"Urge Congress to Investigate Young Mother Miriam Careyxs Violent Death on Capitol Hill","53250a3b2bcfa34c62000002",294,99706,0.2948669087116121,"https://petitions.whitehouse.gov/petition/urge-congress-investigate-young-mother-miriam-carey’s-violent-death-capitol-hill/svGW3C4B",2014-03-16T02:23:12.000Z,2014-04-15T02:23:12.000Z,,false,true
"Support and continue funding the TRiO Programs because TRiO works.","5321f92aee140f603400000f",764,99236,0.7698818976984159,"https://petitions.whitehouse.gov/petition/support-and-continue-funding-trio-programs-because-trio-works/8f3RDpkR",2014-03-17T11:16:51.000Z,2014-04-16T11:16:51.000Z,,false,true
"Demand from El Salvador's Electoral Tribunal to hold a vote-by-vote recount of March 9th's presidential elections","53208f5b7043012a21000007",2268,97732,2.320631932222813,"https://petitions.whitehouse.gov/petition/demand-el-salvadors-electoral-tribunal-hold-vote-vote-recount-march-9ths-presidential-elections/hc2QShWy",2014-03-12T17:05:29.000Z,2014-04-11T17:05:29.000Z,,false,true
"Keep 800 existing VA jobs in Downtown St. Louis","531d39c22bcfa3f522000011",510,99490,0.5126143330988039,"https://petitions.whitehouse.gov/petition/keep-800-existing-va-jobs-downtown-st-louis/zp2lb7C5",2014-03-10T04:43:48.000Z,2014-04-09T04:43:48.000Z,,false,true
"Direct the DEA to not reclassify hydrocodone-containing medications as Schedule II.","531b30ca2f2c88bf40000015",672,99328,0.6765463917525774,"https://petitions.whitehouse.gov/petition/direct-dea-not-reclassify-hydrocodone-containing-medications-schedule-ii/LmkGQ6fl",2014-05-04T00:51:25.000Z,2014-06-03T00:51:25.000Z,,false,true
"call for justice People in the world - to overthrow the evil Chinese Communist Partyx","531a64816889381c5600000e",160,99840,0.1602564102564102,"https://petitions.whitehouse.gov/petition/call-justice-people-world-overthrow-evil-chinese-communist-party号召世界正义的人民——推翻邪恶的中国共产党/50RCqQY2",2014-03-08T00:31:33.000Z,2014-04-06T23:31:33.000Z,,false,true
"RETAIN THE PUBLIC INTEREST LOAN FORGIVENESS PROGRAM IN ITS CURRENT FORM BY FORGIVING ALL QUALIFYING STUDENT LOAN DEBT","53181b482bcfa3a73700000c",43735,56265,77.73038300897538,"https://petitions.whitehouse.gov/petition/retain-public-interest-loan-forgiveness-program-its-current-form-forgiving-all-qualifying-student/wkqnqBCH",2014-03-06T07:08:05.000Z,2014-04-05T06:08:05.000Z,,false,true
"Every mother, every time. Universal mental health screening for every pregnant and postpartum woman.","531789fbee140fc549000006",2213,97787,2.263082004765459,"https://petitions.whitehouse.gov/petition/every-mother-every-time-universal-mental-health-screening-every-pregnant-and-postpartum-woman/rG1jLyYj",2014-03-05T20:48:36.000Z,2014-04-04T19:48:36.000Z,,false,true
